ticker,entry,exit,shares,opened,closed,reason,pnl,ret
DPST,108.5,139.61,5,2024-10-23,2024-11-20,trail,155.55000000000007,0.28672811059907843
TSM,195.75999,185.080002,3,2024-11-05,2024-11-25,thesis,-34.03996399999994,-0.05455654140562627
GLD,246.66,242.48,2,2024-11-21,2024-11-25,thesis,-8.360000000000014,-0.016946403956863754
FAS,126.51,164.58,4,2024-09-09,2024-12-09,trail,152.28000000000003,0.30092482807683196
TNA,48.7,52.17,12,2024-11-19,2024-12-10,trail,41.639999999999986,0.07125256673511293
BRO,103.36,104.11,5,2024-09-24,2024-12-11,thesis,1.75,0.007256191950464341
CB,286.92999,276.22,2,2024-11-14,2024-12-11,thesis,-23.419979999999896,-0.037326143565543424
AON,389.72,362.63,1,2024-11-25,2024-12-11,thesis,-29.090000000000032,-0.06951144411372279
WWD,170.85001,176.23,3,2024-11-19,2024-12-12,trail,14.139969999999977,0.0314895503956949
ODFL,214.33,200.69,2,2024-11-20,2024-12-13,thesis,-29.28000000000003,-0.06364018102925406
LVS,51.4,52.49,12,2024-11-25,2024-12-16,trail,11.080000000000041,0.021206225680934
SBUX,92.21,92.089996,6,2024-09-09,2024-12-17,thesis,-2.7200239999999667,-0.001301420670209219
URA,31.52,28.71,19,2024-11-07,2024-12-17,thesis,-53.38999999999997,-0.0891497461928934
ERX,69.86,56.49,8,2024-11-18,2024-12-17,thesis,-106.95999999999998,-0.19138276553106204
WEC,95.45,92.94,6,2024-10-11,2024-12-18,thesis,-17.06000000000003,-0.026296490309062337
FRT,113.24,109.55,5,2024-10-28,2024-12-19,thesis,-20.44999999999999,-0.03258565877781705
PJT,141.27,152.86,4,2024-11-05,2024-12-19,thesis,44.360000000000014,0.0820414808522687
PAYX,144.089996,137.81,4,2024-11-21,2024-12-19,thesis,-27.119984000000045,-0.043583844641095104
USB,51.57,47.41,12,2024-12-10,2024-12-19,thesis,-51.920000000000044,-0.0806670544890441
HD,399.44,392.60001,1,2024-11-07,2024-12-20,thesis,-8.83999,-0.01712394852793908
SPYU,25.985,24.91,24,2024-12-24,2024-12-27,thesis,-25.799999999999983,-0.04137002116605737
PAYX,141.39,139.96001,4,2024-12-24,2024-12-30,thesis,-7.719959999999901,-0.010113798712780064
PODD,212.50999,266.29999,2,2024-09-04,2025-01-03,timeout,105.57999999999998,0.2531175122637763
PJT,158.89,153.39999,3,2024-12-24,2025-01-07,thesis,-18.47002999999995,-0.034552268865252644
KRC,40.42,37.07,14,2024-11-06,2025-01-08,thesis,-48.90000000000002,-0.08287976249381501
LVS,53.64,49.15,11,2024-12-17,2025-01-08,thesis,-51.39000000000002,-0.08370618941088748
FOXA,41.58,48.19,14,2024-10-08,2025-01-10,trail,90.53999999999999,0.15897065897065898
GLW,47.9,47.12,13,2024-12-24,2025-01-10,thesis,-12.140000000000015,-0.01628392484342378
MSFT,439.32999,417.19,1,2024-12-24,2025-01-13,thesis,-24.13999000000001,-0.05039489792171936
TZA,126.9,124.3,4,2025-01-07,2025-01-15,trail,-10.400000000000034,-0.02048857368006307
JDST,583.40002,498.60001,1,2025-01-06,2025-01-29,thesis,-84.80001000000004,-0.14535482875026307
AMZN,207.089996,229.14999,2,2024-11-06,2025-02-07,trail,42.11998799999998,0.10652370672700195
PJT,158.37,166.11,3,2025-01-08,2025-02-20,trail,21.220000000000027,0.04887289259329419
EPAM,237.36,208.84,2,2025-01-21,2025-02-21,thesis,-59.04000000000002,-0.12015503875968991
LPLA,327.92999,357.35999,1,2024-12-20,2025-02-25,trail,27.430000000000007,0.08974476533847975
HD,411.48999,393.29001,1,2025-02-04,2025-02-25,thesis,-20.199979999999982,-0.04422945987094362
PODD,280.70999,270.64001,2,2025-02-18,2025-02-26,thesis,-22.139959999999974,-0.03587325125122898
GLW,51.55,48.25,12,2025-01-21,2025-03-03,thesis,-41.599999999999966,-0.06401551891367596
WWD,174.66,178.28,3,2025-01-03,2025-03-04,thesis,8.860000000000014,0.02072598190770636
BA,172.50999,163.16,3,2025-01-07,2025-03-05,thesis,-30.049969999999973,-0.054199701710028414
FAS,179.020004,163.61,3,2025-01-27,2025-03-05,thesis,-46.23001199999996,-0.08607978804424554
LPLA,371.73999,345.079987,1,2025-02-28,2025-03-05,thesis,-28.66000299999996,-0.07171680130512714
YINN,40.16,42.73,15,2025-03-04,2025-03-10,trail,38.550000000000004,0.06399402390438258
VRSK,296.89001,288.029999,2,2025-03-05,2025-03-12,thesis,-19.720022000000085,-0.029842738730077367
UNG,17.16,21.43,36,2025-01-06,2025-03-13,trail,153.71999999999997,0.24883449883449882
PAYX,146.95,143.56,4,2025-02-12,2025-03-13,thesis,-15.559999999999945,-0.02306907111262324
NKE,77.81,67.39,7,2025-03-05,2025-03-24,thesis,-74.94000000000001,-0.1339159491067986
BYDDY,15.335,16.45333,39,2025-03-12,2025-04-01,trail,41.61487000000001,0.0729266384088687
CVS,55.0,63.66,11,2025-02-11,2025-04-04,trail,93.25999999999996,0.1574545454545453
BCS,14.88,13.17,41,2025-02-14,2025-04-04,thesis,-72.11000000000004,-0.11491935483870974
MMM,148.62,126.91,4,2025-02-14,2025-04-04,thesis,-88.84000000000003,-0.14607724397793032
NUGT,49.84,50.58,12,2025-02-26,2025-04-04,trail,8.879999999999939,0.014847512038523192
JNUG,49.68,48.69,12,2025-02-26,2025-04-04,trail,-11.880000000000024,-0.019927536231884146
KMB,140.14,137.91,4,2025-03-13,2025-04-04,thesis,-10.919999999999959,-0.015912658769801524
GLD,258.049988,273.70999,2,2025-01-30,2025-04-07,trail,31.32000400000004,0.06068592415512919
SPXS,66.6,93.8,9,2025-03-04,2025-04-07,trail,244.8,0.40840840840840853
FOXA,55.67,48.55,10,2025-03-07,2025-04-07,thesis,-73.20000000000005,-0.1278965331417281
ROP,575.59003,532.53998,1,2025-03-17,2025-04-07,thesis,-45.05004999999994,-0.07479290424818508
AON,399.089996,364.35001,1,2025-03-31,2025-04-07,thesis,-36.73998599999999,-0.08704800007064073
WWD,187.14,160.25,3,2025-04-01,2025-04-07,thesis,-82.66999999999996,-0.14368921662926148
WEC,100.88,102.95,6,2025-01-27,2025-04-08,thesis,10.420000000000044,0.020519429024583813
CB,292.95999,274.98999,2,2025-03-10,2025-04-08,thesis,-37.940000000000055,-0.061339434098151124
KO,70.12,68.42,8,2025-03-17,2025-04-08,thesis,-15.600000000000023,-0.02424415288077586
NHI,74.12,68.74,8,2025-03-26,2025-04-08,thesis,-45.04000000000008,-0.07258499730167312
TZA,155.8,181.5,3,2025-03-26,2025-04-09,trail,77.09999999999997,0.16495507060333758
CB,288.34,284.79999,2,2025-04-14,2025-04-15,thesis,-9.08001999999999,-0.01227720746341121
BRO,118.86,113.42,5,2025-04-11,2025-04-21,thesis,-29.19999999999999,-0.04576813057378426
BYDDY,16.055,15.28333,38,2025-04-11,2025-04-21,thesis,-31.32346000000001,-0.0480641544690128
KMB,139.75999,137.92,4,2025-04-11,2025-04-22,thesis,-9.359960000000001,-0.013165355836101567
NUGT,58.31,67.99,10,2025-04-09,2025-04-23,trail,96.79999999999993,0.16600926084719592
JNUG,56.74,67.48,10,2025-04-09,2025-04-23,trail,107.40000000000002,0.18928445541064498
BRO,118.2,110.6,5,2025-04-23,2025-04-30,thesis,-40.00000000000004,-0.0642978003384096
SPXS,77.9,64.2,7,2025-04-10,2025-05-01,thesis,-95.90000000000002,-0.17586649550706035
FAZ,66.4,52.7,9,2025-04-10,2025-05-05,thesis,-123.30000000000003,-0.2063253012048193
TZA,188.7,150.3,3,2025-04-14,2025-05-09,thesis,-115.19999999999993,-0.20349761526232102
CVS,66.71,60.040001,9,2025-04-30,2025-05-14,thesis,-62.029990999999974,-0.09998499475341027
WEC,106.96,104.91,5,2025-04-11,2025-05-15,thesis,-12.249999999999986,-0.019166043380703046
SJM,115.080002,112.64,5,2025-04-09,2025-05-23,thesis,-14.200009999999963,-0.021202658651326645
NHI,72.81,72.55,8,2025-04-11,2025-05-28,thesis,-4.080000000000041,-0.003570938057959161
S,19.76,18.12,30,2025-05-23,2025-06-05,thesis,-51.20000000000002,-0.08299595141700411
HD,370.39999,353.56,1,2025-05-27,2025-06-16,thesis,-18.83999,-0.04546433708057063
USO,74.82,73.0,7,2025-06-11,2025-06-24,trail,-12.739999999999952,-0.024325046778935988
VRSK,313.91,301.20999,1,2025-06-12,2025-07-02,thesis,-14.70001000000002,-0.04045748781497893
CB,288.19,280.079987,2,2025-06-23,2025-07-02,thesis,-18.22002599999996,-0.028141201984801634
PODD,307.67001,297.45999,1,2025-06-23,2025-07-09,thesis,-12.210019999999986,-0.03318496983180119
COPX,41.39,44.34,14,2025-05-23,2025-07-15,trail,41.30000000000004,0.07127325440927756
USB,42.94,45.69,13,2025-05-23,2025-07-15,trail,33.75,0.06404285048905445
NUGT,80.27,71.74,7,2025-06-02,2025-07-17,thesis,-59.71000000000001,-0.10626635106515514
KO,71.61,69.16,8,2025-05-15,2025-07-23,thesis,-21.600000000000023,-0.03421309872922784
PJT,153.60001,177.52,3,2025-06-16,2025-07-29,trail,69.75997000000004,0.15572909142388736
JNUG,80.78,70.63,7,2025-06-23,2025-07-31,thesis,-71.05000000000004,-0.1256499133448874
SBUX,93.19,89.16,6,2025-07-17,2025-07-31,thesis,-26.180000000000007,-0.04324498336731408
EWY,60.75,70.65,9,2025-05-28,2025-08-01,trail,89.10000000000005,0.16296296296296298
TXT,74.71,77.81,8,2025-05-27,2025-08-04,thesis,22.800000000000068,0.04149377593361003
GUSH,25.33,21.88,23,2025-06-13,2025-08-04,thesis,-79.34999999999998,-0.13620213185945518
DXCM,85.040001,75.46,6,2025-06-26,2025-08-05,thesis,-59.48000600000006,-0.11265287967247328
FAS,156.36,162.14999,3,2025-05-27,2025-08-06,thesis,17.369969999999967,0.037029866973650405
ERX,53.91,50.83,10,2025-07-02,2025-08-06,thesis,-30.799999999999983,-0.05713225746614725
USB,46.16,44.44,12,2025-07-22,2025-08-06,thesis,-22.639999999999986,-0.03726169844020799
CAT,349.39999,417.12,1,2025-06-03,2025-08-07,trail,65.72001,0.19381800783680614
S,18.8,16.67,31,2025-07-30,2025-08-07,thesis,-68.02999999999997,-0.11329787234042543
HII,200.080002,264.69,3,2025-04-09,2025-08-08,timeout,191.82999399999997,0.32292081844341447
USO,75.59,73.8,7,2025-07-02,2025-08-11,thesis,-12.530000000000044,-0.02368038100277825
DFEN,34.52,57.13,17,2025-05-08,2025-08-14,trail,384.37,0.6549826187717265
TXT,81.35,78.89,7,2025-08-13,2025-08-15,thesis,-19.219999999999956,-0.030239704978487936
URA,36.73,37.18,16,2025-07-09,2025-08-21,thesis,7.2000000000000455,0.012251565477811033
WEC,109.94,106.019997,5,2025-08-13,2025-09-02,thesis,-21.60001499999997,-0.03565583954884477
PJT,178.62,174.56,3,2025-07-31,2025-09-03,thesis,-14.180000000000007,-0.022729817489642867
LVS,39.8,53.7,15,2025-05-23,2025-09-05,trail,206.50000000000009,0.34924623115577913
NKE,75.48,73.029999,7,2025-08-06,2025-09-15,thesis,-19.150007000000002,-0.032458942766295684
BA,227.33,215.75,2,2025-08-07,2025-09-15,thesis,-25.160000000000025,-0.0509391633308407
DPST,93.49,104.61,6,2025-08-12,2025-09-15,trail,66.72000000000003,0.11894320248154888
HD,373.66,412.0,1,2025-08-01,2025-09-22,trail,36.339999999999975,0.10260664775464323
YINN,44.99,50.55,13,2025-07-18,2025-09-23,trail,72.27999999999994,0.12358301844854402
NAIL,87.47,70.24,7,2025-08-22,2025-09-25,thesis,-120.61000000000003,-0.1969818223390878
KRC,34.6,42.65,17,2025-06-26,2025-09-26,trail,134.84999999999997,0.2326589595375721
EPAM,169.46001,151.84,3,2025-09-05,2025-09-26,thesis,-54.86003000000002,-0.10397739266036865
PODD,335.12,310.62,1,2025-09-22,2025-09-29,thesis,-26.5,-0.07310814036762947
USB,45.77,48.33,13,2025-08-12,2025-09-30,trail,31.279999999999937,0.05593183307843552
SLV,32.45,44.060001,18,2025-06-05,2025-10-06,timeout,208.98001799999994,0.3577812326656393
FRT,100.22,97.6,6,2025-09-18,2025-10-07,thesis,-17.720000000000027,-0.0261424865296348
GPC,131.25999,131.52,4,2025-08-04,2025-10-09,thesis,-0.95995999999991,0.0019808777983301162
SPYU,22.755,24.835,26,2025-08-04,2025-10-10,trail,54.08000000000005,0.09140848165238413
DFEN,56.73,65.010002,10,2025-08-22,2025-10-10,trail,82.80002000000003,0.1459545566719549
PODD,320.38,314.51999,1,2025-10-09,2025-10-10,thesis,-7.860009999999988,-0.018290810912041877
S,18.0,17.25,35,2025-10-09,2025-10-10,thesis,-28.25,-0.04166666666666663
FAS,166.24001,165.58,3,2025-08-12,2025-10-13,thesis,-1.9800299999999993,-0.003970223534033757
GUSH,26.53,22.61,23,2025-09-26,2025-10-13,thesis,-90.16000000000004,-0.14775725593667555
SJM,112.050003,102.42,5,2025-09-03,2025-10-14,thesis,-50.15001500000001,-0.08594379957312448
COPX,47.26,59.3,12,2025-08-13,2025-10-21,trail,144.48,0.25476089716462114
URA,39.44,49.9,15,2025-08-22,2025-10-21,trail,156.9,0.265212981744422
YINN,50.64,48.55,12,2025-10-20,2025-10-21,thesis,-25.08000000000004,-0.04127172195892581
FOXA,59.22,58.81,10,2025-09-17,2025-10-23,thesis,-6.099999999999966,-0.00692333671057066
TXT,79.68,81.22,7,2025-08-19,2025-10-24,thesis,8.779999999999944,0.0193273092369477
CB,281.67999,275.57999,2,2025-10-27,2025-10-28,thesis,-14.199999999999932,-0.021655780376873657
FRT,98.94,94.87,6,2025-10-17,2025-10-30,thesis,-26.41999999999996,-0.04113604204568422
LABU,76.2,115.29,8,2025-09-02,2025-11-04,trail,312.72,0.512992125984252
SOXL,36.63,42.8,17,2025-10-14,2025-11-04,trail,104.8899999999999,0.1684411684411682
EWY,82.69,91.8,7,2025-10-14,2025-11-07,trail,63.769999999999996,0.11017051638650388
MSFT,516.78998,496.82001,1,2025-10-20,2025-11-07,thesis,-21.96996999999999,-0.03864233203592682
URA,51.5,47.82,12,2025-10-24,2025-11-07,thesis,-44.16,-0.07145631067961167
ETN,375.37,367.91,1,2025-10-13,2025-11-11,thesis,-9.45999999999998,-0.019873724591736086
TNA,44.94,41.2,13,2025-09-26,2025-11-13,thesis,-48.61999999999993,-0.08322207387627933
TSM,290.73001,282.20001,2,2025-10-23,2025-11-13,thesis,-19.059999999999945,-0.029339936389779497
CAT,420.59,546.88,1,2025-08-20,2025-11-18,trail,124.29000000000002,0.3002686702013839
TMF,40.22,39.92,15,2025-09-23,2025-11-18,thesis,-4.499999999999957,-0.0074589756340128766
TECL,127.080002,118.51,5,2025-10-13,2025-11-19,thesis,-42.85000999999994,-0.06743784911177442
SPYU,27.325,25.155,23,2025-10-20,2025-11-19,thesis,-49.909999999999954,-0.07941445562671534
COPX,60.86,58.39,10,2025-10-24,2025-11-21,thesis,-24.69999999999999,-0.04058494906342425
YINN,50.27,45.58,12,2025-10-23,2025-11-24,thesis,-56.28000000000006,-0.09329620051720722
TMF,41.13,39.78,16,2025-11-24,2025-12-01,thesis,-21.600000000000023,-0.032822757111597434
AMZN,244.22,229.11,2,2025-10-31,2025-12-04,thesis,-32.21999999999997,-0.061870444681025205
KRC,41.25,40.78,15,2025-10-27,2025-12-05,thesis,-9.049999999999983,-0.0113939393939394
SOXL,39.19,41.71,16,2025-11-26,2025-12-12,trail,40.32000000000005,0.06430211788721629
UNG,14.25,12.46,46,2025-11-26,2025-12-15,thesis,-82.33999999999996,-0.1256140350877193
PODD,331.17001,289.57001,2,2025-11-21,2025-12-17,thesis,-85.19999999999993,-0.12561523913351924
LPLA,358.29001,355.72,1,2025-12-01,2025-12-17,trail,-4.570009999999968,-0.007172988161182503
LABU,118.26,152.55,5,2025-11-05,2025-12-18,trail,171.45000000000005,0.2899543378995435
GUSH,23.92,21.37,27,2025-11-26,2025-12-18,thesis,-68.85000000000002,-0.10660535117056857
MMM,164.32001,160.0,4,2025-11-05,2025-12-22,thesis,-19.280039999999985,-0.026290224787595795
KO,68.98,69.87,9,2025-10-30,2025-12-23,thesis,6.010000000000005,0.012902290518991055
JNUG,150.86,207.85001,4,2025-11-10,2025-12-29,trail,227.96003999999994,0.37776753281187836
NUGT,146.73,185.0,4,2025-11-10,2025-12-29,trail,153.08000000000004,0.26081919171266965
QLYS,143.070007,132.89999,4,2025-11-21,2025-12-31,thesis,-42.680068000000006,-0.07108420005878657
MCD,308.88,307.32001,2,2026-01-08,2026-01-09,thesis,-5.119979999999941,-0.005050472675472539
DPST,109.029999,107.11,6,2026-01-05,2026-01-13,trail,-11.519994000000025,-0.017609823146013226
FOXA,64.73,73.089996,10,2025-11-25,2026-01-14,trail,81.59995999999995,0.12915179978371683
AON,351.97,335.95999,1,2026-01-08,2026-01-22,thesis,-18.010010000000023,-0.04548685967554056
CVS,80.7,74.029999,8,2026-01-06,2026-01-28,thesis,-55.36000799999999,-0.08265180916976456
TXT,89.0,87.82,7,2026-01-05,2026-01-29,thesis,-10.260000000000048,-0.013258426966292203
SLV,44.34,75.44,14,2025-10-30,2026-01-30,trail,435.3999999999999,0.701398285972034
GLD,378.38,444.95001,1,2025-11-10,2026-01-30,trail,66.57001000000002,0.17593427242454673
URA,50.31,53.27,13,2026-01-09,2026-02-02,trail,38.48000000000001,0.058835221625919365
FOXA,72.88,67.73,9,2026-01-23,2026-02-04,thesis,-48.34999999999992,-0.0706641053787046
HII,309.73999,369.38,2,2025-11-19,2026-02-05,trail,117.28002000000004,0.19254862764088032
BCS,21.69,25.48,30,2025-11-25,2026-02-05,trail,111.69999999999997,0.17473490087597976
AMZN,239.16,210.32001,2,2026-01-23,2026-02-06,thesis,-59.67998,-0.12058868539889611
LPLA,370.70001,360.57999,1,2025-12-22,2026-02-10,thesis,-12.120020000000011,-0.02729975647963967
USB,54.4,55.81,12,2026-01-16,2026-02-23,trail,14.920000000000044,0.025919117647058787
ETN,362.53,362.049988,1,2026-02-03,2026-02-23,trail,-2.480011999999988,-0.001324061456982828
BCS,26.41,25.11,26,2026-02-06,2026-02-23,thesis,-35.80000000000002,-0.049223778871639534
BA,236.95,230.36,2,2026-02-05,2026-02-25,thesis,-15.17999999999995,-0.027811774635999043
EWY,95.67,132.34,6,2025-11-10,2026-03-03,trail,220.02,0.3832967492421866
TSM,289.95999,353.13,2,2025-11-26,2026-03-03,trail,124.34001999999998,0.2178576775368215
NUGT,251.35001,256.35001,2,2026-02-09,2026-03-03,trail,10.0,0.019892579276205247
NAIL,70.74,57.61,9,2026-02-24,2026-03-04,thesis,-118.16999999999996,-0.1856092733955329
TNA,57.99,49.82,11,2026-01-21,2026-03-05,thesis,-89.87000000000002,-0.14088635971719266
URA,54.9,48.78,12,2026-02-09,2026-03-06,thesis,-73.43999999999997,-0.11147540983606552
COPX,84.68,82.24,8,2026-02-06,2026-03-09,thesis,-19.520000000000095,-0.02881435994331616
USO,76.22,104.33,9,2026-02-13,2026-03-09,trail,252.99,0.36880083967462607
ETN,374.56,348.64001,1,2026-02-24,2026-03-12,thesis,-27.919989999999984,-0.06920116937206322
TMF,39.91,37.16,17,2026-03-09,2026-03-16,thesis,-46.75,-0.06890503633174638
SJM,116.0,101.4,6,2026-02-26,2026-03-18,thesis,-89.59999999999997,-0.12586206896551722
TXT,90.73,88.69,7,2026-02-04,2026-03-19,thesis,-16.280000000000044,-0.02248429405929686
MCD,323.69,309.57999,2,2026-02-04,2026-03-19,thesis,-30.220019999999977,-0.04359112113441865
SBUX,93.040001,92.55,7,2026-02-03,2026-03-20,thesis,-5.430007000000046,-0.0052665627120963565
GLD,455.45999,413.38,1,2026-02-06,2026-03-20,thesis,-42.07999000000001,-0.09239009116914965
WWD,386.59,353.35001,1,2026-03-05,2026-03-20,thesis,-35.23998999999998,-0.08598253964148062
FRT,100.92,103.76,6,2026-01-06,2026-03-23,thesis,15.04000000000002,0.028141101862861673
NHI,87.58,82.32,8,2026-03-02,2026-03-23,thesis,-44.08000000000004,-0.06005937428636676
WWD,372.079987,355.66,1,2026-03-25,2026-03-26,thesis,-18.419986999999992,-0.04413026116344165
HII,405.82001,381.79001,1,2026-02-09,2026-03-27,thesis,-26.03000000000003,-0.059213442925103776
EWY,133.89,120.98,5,2026-03-09,2026-03-27,thesis,-64.54999999999991,-0.09642243632832914
DXCM,73.92,61.9,9,2026-01-22,2026-03-30,thesis,-110.18000000000004,-0.16260822510822515
TSM,347.75,316.5,2,2026-03-25,2026-03-30,thesis,-64.5,-0.089863407620417
ERX,56.53,95.4,11,2025-12-30,2026-04-01,trail,427.57000000000005,0.6875995046877765
GUSH,26.29,40.82,25,2026-01-29,2026-04-01,trail,363.25,0.5526816279954356
HII,411.35001,403.37,1,2026-04-08,2026-04-09,thesis,-9.980009999999993,-0.019399561944826504
TZA,71.4,60.0,9,2026-03-26,2026-04-10,thesis,-102.60000000000005,-0.1596638655462186
FAZ,51.099998,43.86,13,2026-03-25,2026-04-14,thesis,-94.119974,-0.14168294096606426
NHI,84.36,77.62,8,2026-04-07,2026-04-23,thesis,-55.91999999999996,-0.07989568515884304
GLW,136.22,153.050003,5,2026-03-10,2026-04-28,trail,82.15001500000002,0.12355016150345044
CB,329.56,322.040009,2,2026-03-12,2026-05-12,thesis,-17.03998200000001,-0.022818275882995565
WWD,375.87,365.41,1,2026-04-01,2026-05-14,thesis,-12.45999999999998,-0.027828770585574758
TSM,345.32001,395.95001,2,2026-04-07,2026-05-18,trail,99.25999999999999,0.14661762577847726
DPST,120.63,105.0,5,2026-04-17,2026-05-19,thesis,-78.14999999999998,-0.12956975876647592
URA,57.73,48.040001,12,2026-04-22,2026-05-20,thesis,-116.279988,-0.1678503204573012
ETN,419.0,379.69,1,2026-05-11,2026-05-20,thesis,-41.31,-0.09381861575178996
USO,134.97,140.92,5,2026-05-07,2026-05-22,trail,29.749999999999943,0.044083870489738386
DPST,112.38,108.12,6,2026-05-20,2026-06-01,thesis,-25.559999999999945,-0.037907100907634717
CVS,78.36,89.5,9,2026-04-27,2026-06-02,trail,98.26,0.1421643695763144
TEAM,87.46,101.53,8,2026-05-15,2026-06-03,trail,110.56000000000006,0.16087354219071592
EWY,127.19,175.19,5,2026-04-07,2026-06-05,trail,240.0,0.3773881594464974
AMZN,264.85999,246.029999,2,2026-05-18,2026-06-05,thesis,-39.65998199999996,-0.07109413165801293
SOXL,151.89,182.53999,4,2026-05-19,2026-06-05,trail,122.59996000000001,0.20179070379880182
TNA,61.77,62.29,11,2026-05-20,2026-06-05,trail,5.719999999999956,0.00841832604824333
MSFT,414.44,390.34,1,2026-05-01,2026-06-11,thesis,-26.100000000000023,-0.05815075764887567
S,17.81,15.19,39,2026-06-01,2026-06-15,thesis,-104.17999999999996,-0.14710836608646827
FOXA,63.49,52.34,11,2026-04-30,2026-06-16,thesis,-124.64999999999998,-0.17561820759174673
FRT,106.21,120.48,6,2026-03-31,2026-06-17,trail,83.62000000000006,0.13435646360982978
ODFL,203.12,218.36,3,2026-05-15,2026-06-17,trail,43.72000000000003,0.07502953918865707
SBUX,103.040001,99.82,7,2026-06-12,2026-06-17,thesis,-24.540007000000074,-0.03125000940168865
SJM,101.27,107.19,7,2026-06-03,2026-06-22,trail,39.44000000000001,0.05845758862446937
COPX,83.57,79.48,8,2026-05-06,2026-06-23,thesis,-32.719999999999914,-0.04894100753859032
EWY,198.94,192.2,3,2026-06-11,2026-06-23,trail,-20.220000000000027,-0.03387956167688755
SOXL,223.99001,231.42,3,2026-06-11,2026-06-23,trail,22.289969999999926,0.03317107758511173
SPYU,34.87,31.23,20,2026-06-15,2026-06-23,thesis,-72.79999999999994,-0.10438772583882983
PJT,152.74001,145.0099945,4,2026-04-30,2026-06-29,thesis,-32.92006200000003,-0.05060897599784109
GLW,181.57001,220.63,3,2026-05-06,2026-07-01,trail,115.17997,0.21512357685060435
TSM,426.79999,398.37,1,2026-06-08,2026-07-17,thesis,-30.429989999999975,-0.06661197438172384
TECL,215.49001,177.86,3,2026-06-12,2026-07-20,thesis,-112.89003,-0.17462531093668798
SBUX,100.65,103.98,7,2026-06-18,2026-07-22,trail,21.309999999999988,0.03308494783904625
DFEN,73.89,68.34,9,2026-06-24,2026-07-22,thesis,-49.949999999999974,-0.07511165245635398
S,15.91,18.22,45,2026-06-26,2026-07-22,trail,101.94999999999995,0.1451917033312382
NAIL,51.2,37.68,14,2026-06-24,2026-07-23,thesis,-189.28000000000003,-0.2640625000000001
TNA,67.99,65.88,10,2026-06-11,2026-07-29,thesis,-21.099999999999994,-0.031033975584644824
WWD,404.59,385.42001,1,2026-07-22,2026-07-29,thesis,-21.169989999999984,-0.04738127487085686
DFEN,74.79,72.27,9,2026-07-23,2026-07-29,thesis,-22.680000000000092,-0.03369434416365835
SPYU,33.23,31.45,21,2026-06-30,2026-07-30,thesis,-37.37999999999995,-0.053566054769786264
ODFL,225.85001,212.14,3,2026-07-09,2026-07-31,thesis,-43.13003000000003,-0.06070404867371937
AON,325.48001,357.42,2,2026-06-24,2026-08-03,trail,61.879980000000046,0.09813195593793922
